identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
0156f563ae1a79cd518cf11af051457dd1fafbbb09824e645147d90e86b0db4a,Hemp Ladies Side Bag,"1,310.75", Stylish side bag designed in Nepal. Unisex design with a large compartment. Goes with any occasion.,Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Unisex_Side_Bag_2_1024x1024.jpg?v=1669103614,,Default Title  ,"Default Title -  1,310.75",44661938749686
a8240b24c46c36d33fabb99a4753bef60b99f51581246063a9a5037641939833,Hemp Ladies Side Bag,"1,310.75", Stylish side bag designed in Nepal. Unisex design with a large compartment. Goes with any occasion.,Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Unisex_Side_Bag_3_1024x1024.jpg?v=1669103625,,Default Title  ,"Default Title -  1,310.75",44661939110134
3846ec271455ad724761de3f711ed7978061cfdd6c1bf0f4aec09cff8dd1c651,Hemp Ladies Side Bag,"1,310.75", Stylish side bag designed in Nepal. Unisex design with a large compartment. Goes with any occasion.,Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Unisex_Side_Bag_5_1024x1024.jpg?v=1669103651,,Default Title  ,"Default Title -  1,310.75",44661940289782
a9a305664e85025a0281a507ce2fba2e2a49256d793a89a695d6c9433d41192c,Dhungkar Tibetan Incense (20 sticks per pack),68.25," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Single Packet  ,Single Packet -  68.25,36848872751261
a9a305664e85025a0281a507ce2fba2e2a49256d793a89a695d6c9433d41192c,Dhungkar Tibetan Incense (20 sticks per pack),610.75," Comprises of Supa wood and has a bit of artificial scent Length ~ 9.5"" Please note: Image depicts
Pack of 10",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Incense_6_1024x1024.jpg?v=1671127582,Quantity,Pack of 10  ,Pack of 10 -  610.75,36848872784029
de47abd78dea737a5eb68bf4160734161a10c8821fd00c540909de52e6c90611,Hemp Money Belt,785.75," Stylish money bag designed in Nepal. Travel money belt is tailored to protect you during travel. 2
compartments, 1 large, 1 small.",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/money-belt_7_1024x1024.jpg?v=1679143519,,Default Title  ,Default Title -  785.75,44975669117174
afc801b44bbe7305fa578fd8d7240c66872d12ccfb1c2a879427badee9d737f7,Hemp Money Belt,785.75," Stylish money bag designed in Nepal. Travel money belt is tailored to protect you during travel. 2
compartments, 1 large, 1 small.",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/money-belt_6_1024x1024.jpg?v=1679143413,,Default Title  ,Default Title -  785.75,44975666692342
c0fb6bcb5f5a0a72348ab0db9d940e341be3a6ce7d60c8dcedaea1a36493af82,Hemp Backpack,"2,535.75"," Perfect for travel, school, work Height ~ 16.5"" P.S. COD is currently unavailable for this item. In
case you do not wish to convert to prepaid, it will be cancelled.",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Hemp_Backpack_7_1024x1024.jpg?v=1668570965,,Default Title  ,"Default Title -  2,535.75",44070208307446
39ebc6f00df45a38dd11cef0b0938fd565d3c13c29054f422ff4e977fc7ffbe7,Handmande Peace Incense Sticks (20 sticks per pack),173.25," When burnt produces a rich and pure aroma to assist, soothe, and calm a restless mind, purify the
environment and help in meditation and relaxation. These have a characteristic ""earthy"" scent to
them. Not bambooless",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/PeaceIncenseSticks_1024x1024.jpg?v=1670826614,Quantity,Single pack  ,Single pack -  173.25,42050077393142
39ebc6f00df45a38dd11cef0b0938fd565d3c13c29054f422ff4e977fc7ffbe7,Handmande Peace Incense Sticks (20 sticks per pack),"1,660.75"," When burnt produces a rich and pure aroma to assist, soothe, and calm a restless mind, purify the
environment and help in meditation and relaxation. These have a characteristic ""earthy"" scent to
them. Not bambooless",Hemp Bags,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/PeaceIncenseSticks_1024x1024.jpg?v=1670826614,Quantity,Pack of 10  ,"Pack of 10 -  1,660.75",42050077425910
