identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
1d55e1deb5f59abf84e76dc1037923471e5e0eda8f78083c87b17764dc87baf3,21 Buddha - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Untitleddesign_2_1024x1024.png?v=1634575418, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20211030-WA0028-01_1024x1024.jpg?v=1635581715",Size,Small  ,435.75,41241584697501
1d55e1deb5f59abf84e76dc1037923471e5e0eda8f78083c87b17764dc87baf3,21 Buddha - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,673.25"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Untitleddesign_2_1024x1024.png?v=1634575418, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20211030-WA0028-01_1024x1024.jpg?v=1635581715",Size,Large Premium  ,"3,673.25",41241584763037
9cdfe4895e7913250fc7e15dd59f00ada385b241f10f0e964d99865f69e1cc2e,Jambayang - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Large_12074f04-8ab5-4a56-916e-1ecf3a674745_1024x1024.jpg?v=1654964324, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Small_1dc9bdd4-4119-4d0e-99bf-c8ea71846a9b_1024x1024.jpg?v=1655013218",Size,Large  ,"2,185.75",36490533732509
9cdfe4895e7913250fc7e15dd59f00ada385b241f10f0e964d99865f69e1cc2e,Jambayang - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Large_12074f04-8ab5-4a56-916e-1ecf3a674745_1024x1024.jpg?v=1654964324, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Small_1dc9bdd4-4119-4d0e-99bf-c8ea71846a9b_1024x1024.jpg?v=1655013218",Size,Small  ,435.75,36490533699741
9cdfe4895e7913250fc7e15dd59f00ada385b241f10f0e964d99865f69e1cc2e,Jambayang - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Large_12074f04-8ab5-4a56-916e-1ecf3a674745_1024x1024.jpg?v=1654964324, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Jambayang_Small_1dc9bdd4-4119-4d0e-99bf-c8ea71846a9b_1024x1024.jpg?v=1655013218",Size,Large Premium  ,"3,935.75",37705957769373
c576066b26960ce91c7c90e4039788a1559a4cd4cc39e1d655fa988f7532b568,Chena Dorjee - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Large_d5d516a3-88c2-40c2-b191-a969704f6e91_1024x1024.jpg?v=1654964258, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Small_eb366da3-3329-4d78-950c-d7e823c1fdee_1024x1024.jpg?v=1655012928",Size,Large  ,"2,185.75",37339628961949
c576066b26960ce91c7c90e4039788a1559a4cd4cc39e1d655fa988f7532b568,Chena Dorjee - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Large_d5d516a3-88c2-40c2-b191-a969704f6e91_1024x1024.jpg?v=1654964258, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Small_eb366da3-3329-4d78-950c-d7e823c1fdee_1024x1024.jpg?v=1655012928",Size,Small  ,435.75,37339628929181
c576066b26960ce91c7c90e4039788a1559a4cd4cc39e1d655fa988f7532b568,Chena Dorjee - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Large_d5d516a3-88c2-40c2-b191-a969704f6e91_1024x1024.jpg?v=1654964258, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Chena_Dorjee_Small_eb366da3-3329-4d78-950c-d7e823c1fdee_1024x1024.jpg?v=1655012928",Size,Large Premium  ,"3,935.75",37705949511837
0f4964e05899985c9eba03ace2619f3c768b9e53833f952ccffe6dd53b7098f3,Four Harmonious Friends - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,,Size,Small  ,435.75,44560131391734
0f4964e05899985c9eba03ace2619f3c768b9e53833f952ccffe6dd53b7098f3,Four Harmonious Friends - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,,Size,Large  ,"2,185.75",44560131424502
0f4964e05899985c9eba03ace2619f3c768b9e53833f952ccffe6dd53b7098f3,Four Harmonious Friends - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us",Thangkas,,Size,Large Premium  ,"3,935.75",44560131457270
991b9b19185bbd877b5a65e0bc75b6a03e6f6062a951e9044cf69aaac9efe080,Green Tara - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large (premium)",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Doma_Premium_1024x1024.jpg?v=1654963528, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Tara_Small_363255bc-0d96-436b-ac3f-1363062f11fd_1024x1024.jpg?v=1655013097",Size,Large  ,"2,185.75",41241592594589
991b9b19185bbd877b5a65e0bc75b6a03e6f6062a951e9044cf69aaac9efe080,Green Tara - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large (premium)",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Doma_Premium_1024x1024.jpg?v=1654963528, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Tara_Small_363255bc-0d96-436b-ac3f-1363062f11fd_1024x1024.jpg?v=1655013097",Size,Small  ,435.75,41241592561821
991b9b19185bbd877b5a65e0bc75b6a03e6f6062a951e9044cf69aaac9efe080,Green Tara - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large (premium)",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Doma_Premium_1024x1024.jpg?v=1654963528, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Green_Tara_Small_363255bc-0d96-436b-ac3f-1363062f11fd_1024x1024.jpg?v=1655013097",Size,Large Premium  ,"3,935.75",41241592627357
f8ea574f446e0d2486c0fb0e9538c6e43269a3053c5c26561c59b65fd5dfc70f,Guru Padmasambhava - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Padmasambhava, also called Guru Rinpoche, Tibetan Slob-dpon (“Teacher”), or Padma 'Byung-gnas
(“Lotus Born”), (flourished 8th century), legendary Indian Buddhist mystic who introduced Tantric
Buddhism to Tibet and who is credited with establishing the first Buddhist monastery there. Size
chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38 inch x
21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Large_96b77812-5cdd-407a-86cf-701f1a8bf806_1024x1024.jpg?v=1654963594, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Small_9e0a1a0f-fd3b-4de4-9f29-1a5299a64eaf_1024x1024.jpg?v=1655013186",Size,Large  ,"2,185.75",36490533175453
f8ea574f446e0d2486c0fb0e9538c6e43269a3053c5c26561c59b65fd5dfc70f,Guru Padmasambhava - Brocade Computer Canvas Printed Thangka,Small -  435.75," Padmasambhava, also called Guru Rinpoche, Tibetan Slob-dpon (“Teacher”), or Padma 'Byung-gnas
(“Lotus Born”), (flourished 8th century), legendary Indian Buddhist mystic who introduced Tantric
Buddhism to Tibet and who is credited with establishing the first Buddhist monastery there. Size
chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38 inch x
21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Large_96b77812-5cdd-407a-86cf-701f1a8bf806_1024x1024.jpg?v=1654963594, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Small_9e0a1a0f-fd3b-4de4-9f29-1a5299a64eaf_1024x1024.jpg?v=1655013186",Size,Small  ,435.75,36490533142685
f8ea574f446e0d2486c0fb0e9538c6e43269a3053c5c26561c59b65fd5dfc70f,Guru Padmasambhava - Brocade Computer Canvas Printed Thangka,"Large (Premium) -  3,935.75"," Padmasambhava, also called Guru Rinpoche, Tibetan Slob-dpon (“Teacher”), or Padma 'Byung-gnas
(“Lotus Born”), (flourished 8th century), legendary Indian Buddhist mystic who introduced Tantric
Buddhism to Tibet and who is credited with establishing the first Buddhist monastery there. Size
chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38 inch x
21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Large_96b77812-5cdd-407a-86cf-701f1a8bf806_1024x1024.jpg?v=1654963594, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Guru_Padmasambhava_Small_9e0a1a0f-fd3b-4de4-9f29-1a5299a64eaf_1024x1024.jpg?v=1655013186",Size,Large Premium  ,"3,935.75",37705953935517
7b1d9ae32331ed540ed9dfa23034a9cebca023cd668e5f548eceadde1ee41812,Dorjeeshampa - Brocade Computer Canvas Printed Thangka,"Large -  2,185.75"," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Large_bbeec87e-b2ec-4426-aeb8-9a02fac65aac_1024x1024.jpg?v=1654963695, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Small_c3a4c305-0bd7-4f97-a8f3-b9d866d47ee2_1024x1024.jpg?v=1655013033",Size,Large  ,"2,185.75",41241609437341
7b1d9ae32331ed540ed9dfa23034a9cebca023cd668e5f548eceadde1ee41812,Dorjeeshampa - Brocade Computer Canvas Printed Thangka,Small -  435.75," Size chart (Length x Breadth) Small 16 inch x 12 inch Large 36 inch x 20 inch Large (Premium) 38
inch x 21 inch *approximately For custom sizes, please reach us at our Customer Service.
https://folkbazar.com/pages/contact-us Please note: Image with black background is for small variant
and white for large",Thangkas,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Large_bbeec87e-b2ec-4426-aeb8-9a02fac65aac_1024x1024.jpg?v=1654963695, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dorje_Shampa_Small_c3a4c305-0bd7-4f97-a8f3-b9d866d47ee2_1024x1024.jpg?v=1655013033",Size,Small  ,435.75,41241609404573
