Product ID,Brand,Category,Solid By,Product Detail,Title,Price,Sizes,Description,Photo URLs,URL_Product
49556637,Groovee,Shirts,Sold by: ENNOBLE,"Color: WHITE
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f4a215925d86510b30a/img_0451-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f4a215925d86510b308/img_0446-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-jhvu2ch
36266951,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLACK
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f46b85405c54b23a495/img_0633-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f46b85405c54b23a494/img_0628-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-rx1v2ch
66988353,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e7d1cd316c54460af97/img_3520-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e7c1cd316c54460af94/img_3516-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-58
73578427,Groovee,Shirts,Sold by: ENNOBLE,"Color: GREEN
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e4b9a92d978bb6abff7/img_0027-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e4a9a92d978bb6abfea/img_0034-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-94
01030714,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f56744be24f674534c0/img_0140-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f56744be24f674534bf/img_0144-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-fazt2ch
20826645,Groovee,Shirts,Sold by: ENNOBLE,"Color: GREY
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e6bcc8b354f60be74f6/img_3846-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e6ccc8b354f60be7522/img_3842-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-69
34484102,Groovee,Shirts,Sold by: ENNOBLE,"Color: BLACK
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e759a92d978bb6ac657/img_4035-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e749a92d978bb6ac63a/img_4031-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-64
27701697,Groovee,Shirts,Sold by: ENNOBLE,"Color: MULTICOLOUR
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f5efabaaa78b47a13f3/img_0101-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f5efabaaa78b47a13e5/img_0096-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-97
21856878,Groovee,Shirts,Sold by: ENNOBLE,"Color: GREY
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e799a92d978bb6ac726/img_3972-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e799a92d978bb6ac72b/img_3966-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-60
81637539,Groovee,Shirts,Sold by: ENNOBLE,"Color: GREY
Washcare: MACHINE WASH
Fabric: COTTON
Occasion: CASUAL WEAR
",ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e6436839e7924b6ded2/img_3951-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e6336839e7924b6dec6/img_3956-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-74
