Product ID,Brand,Category,Solid By,Title,Price,Sizes,Description,Photo URLs,URL_Product
92206319,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED NIKO ROBBIN Oversized Tshirt,"1,488",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be324f0e01ffd864dd7b56/3924c4_c8b6baa42d15406384e49822400a563e-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be324f0e01ffd864dd7b55/3924c4_cdd7dcaf43c94da49c779ed5ebfb04f0-mv2-1800x1800.png",https://www.groovee.in/product/outlined-niko-robbin-oversized-tshirt
70248436,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED MINATO HOODIE,"2,768",S|M|L|XL|XXL,Unisex Regular Fit Hoodie 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be32678713e74ef73679e7/7a5196_30fc3b2e65f54c8d93d85caa48772792-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be32668713e74ef73679d7/7a5196_15b713926a4f492aa498707628bc79ac-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-minato-hoodie
62225534,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED  OTAKU Oversized Tee,"1,499",S|M|L|XL|XXL,"Boxy/Oversized fit t-shirts
100% Soft Combed Cotton
240 GSM FRENCH TERRY FABRIC
Side seamed
Single Jersey Fabric
Made in India","https://www.groovee.in/s/637b22156d77cd009523f663/65be31bee48113d8e4ced35f/3924c4_205f362230994b5bb7845d95985f26d3-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31bfe48113d8e4ced40a/3924c4_1009552eb6d6403fb1caef316e2fce63-mv2-1800x1800.png",https://www.groovee.in/product/outlined-otaku-oversized-tee
25480276,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto X Kurama T-shirt,749,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Naruto X Kurama T-shirt. Bring the power of Nine Tail Fox With Our Naruto X Kurama T-shirt.""","https://www.groovee.in/s/637b22156d77cd009523f663/65be31640e01ffd864dd39d5/narutoxkuramafull-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31630e01ffd864dd3984/narutoxkurama-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-x-kurama-t-shirt
63354222,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Portgas D Ace Over Sized Anime T-shirt,899,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Introducing the Portagas D. Ace Anime Oversized T-Shirt, the ultimate fusion of anime fandom and streetwear style. Crafted with care from premium 180 GSM bio washed cotton, this black tee ensures both comfort and durability.
The attention to detail on this oversized t-shirt is remarkable. The bottom of the shirt is adorned with a striking print of Ace's fire flames, creating a dynamic and eye-catching design. These flames extend up to the sleeves, showcasing your passion for the legendary One Piece character.
On the front of the t-shirt, you'll find Ace's iconic smiles, capturing the essence of his carefree spirit. This focal point adds an extra layer of character and charm to the overall design.
Whether you're an avid anime fan or a fashion enthusiast looking to make a bold statement, the Portagas D. Ace Anime Oversized T-Shirt is the perfect choice. Its oversized fit ensures a comfortable and relaxed feel, while the black color adds a touch of versatility to your wardrobe.
Wear this shirt with confidence, whether you're heading to an anime convention, hanging out with friends, or simply expressing your love for One Piece. It seamlessly blends streetwear aesthetics with anime nostalgia, making it a must-have for any fashion-forward individual.
Upgrade your style game and embrace your inner anime enthusiast with the Portagas D. Ace Anime Oversized T-Shirt. Stand out from the crowd, ignite your passion, and let your fashion sense speak volumes.","https://www.groovee.in/s/637b22156d77cd009523f663/65be31368a14cf7925373f3d/40-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31368a14cf7925373f37/41-1800x1800.jpg",https://www.groovee.in/product/fansarmy-portgas-d-ace-over-sized-anime-t-shirt
25053978,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED SPIDEYY Oversized Tshirt,"1,499",S|M|L|XL|XXL,Boxy/Oversized fit t-shirts 100% Soft Combed Cotton 240 GSM FRENCH TERRY FABRIC Side seamed Single Jersey Fabric Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be325d95bf8ec4daf57522/3924c4_1bfd1040815c4c63bfca3f88901f2130-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be325d95bf8ec4daf57521/3924c4_21c01cc80f2b423982e71ae7dd267821-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-spideyy-oversized-tshirt
32830583,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Dragon Ball Z Ki Sense Anime Jacket,"1,899",S|M|L|XL|XXL,"Description



 Fabric
Richest Indian Cotton.Interior Fleece Fabric is quite gentle & soft on the skin.350 GSM.


Design
 Designed for the Dragon Ball Z  Ki Sense fan's inspired by Dragon Ball Z anime. made to describe your fandom for Dragon Ball Z, Ki and other DBZ characters.


Product Details
Brushed interior for superior comfort.Side pockets with chains for essentials.Ribbed round-neck with comfortable ribbed sleeves.Ideal for moderate to heavy winter.




Origin
Crafted & Designed in India


Style Tips
Although Jackets are versatile enough to pair with almost all kinds of apparel yet wear trek lowers below and complete the look with a messy hair-do.


Wash Care
Cold and gentle machine washDo not use bleach, fabric softenerDo not ironAir dry, or low tumble dry


Delivery & Return Policy
Get free shipping and quick delivery. Pay online and save COD charge of RS 50 per product. The return or exchange can be done within 10 days after delivery. Taking note of customers' care, we give contactless delivery throughout. For further information refer policy page","https://www.groovee.in/s/637b22156d77cd009523f663/65be31948207f4d8c37e98c5/97-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31938207f4d8c37e9872/freeposter_13-1800x1800.jpg",https://www.groovee.in/product/fansarmy-dragon-ball-z-ki-sense-anime-jacket
91904405,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Kakashi Naruto Anime Black T-shirt,649,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime Collection in India ""Kakashi T-shirt. Bring the power of Copy Ninja With Our Kakashi T-shirt.""","https://www.groovee.in/s/637b22156d77cd009523f663/65be30348207f4d8c37e4d78/t-shirt-front-664456_l-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30348207f4d8c37e4d74/folded-sweatshirt-mockup-421546_l-1800x1800.jpg",https://www.groovee.in/product/fansarmy-kakashi-naruto-anime-black-t-shirt
35983500,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Goku T-shirt Combo,998,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Goku T-shirt Combo. The Best Dragon Ball Z Merchandise T-shirt Collection Available in India.   Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be316336839e7924b777fd/gokut-shirt_1800x1800_1800x1800_01d29453-b6b3-49e4-af84-719483e7411a-480x480.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be316436839e7924b77807/gokut-shirt_1800x1800_1800x1800_6ed6143d-1c44-4b7a-b990-78152101c30b-480x480.jpg",https://www.groovee.in/product/fansarmy-goku-t-shirt-combo-1
42142915,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Luffy  Gear 5 Over Sized Anime T-shirt,999,M|S|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Gear Up to 5 with luffy and experience the power of evil fruit with our amazing Luffy gear 5 oversize anime t-shirt . Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b0744be24f6745939f/6_9ccbb50b-b167-4c61-8b9a-458495b0ccaa-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b0744be24f674593a8/gojosatoru_36-1800x1800.jpg",https://www.groovee.in/product/fansarmy-luffy-gear-5-over-sized-anime-t-shirt
06658748,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Haikyuu Karasuno Anime T shirt,699,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime T shirt Collection in India  ""Haikyuu Karasuno Anime T-shirt. Bring the never-give-up karasuno spirit to your wardrobe with haikyuu karasuno  anime T-shirt.""  

Delivery & Return Policy

Pay online & get free shipping. Cash Collection Charges applicable. All products are applicable for return. Customers can return their order within 10 days of the order delivery check return and refund policy for more information.","https://www.groovee.in/s/637b22156d77cd009523f663/65be319ce48113d8e4cecb65/8_df45a876-f54d-4f75-8732-d8dbe0553b40-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be319ce48113d8e4cecb68/7_3a23acc7-1daa-43e0-9100-7ebc9ebda68f-1800x1800.jpg",https://www.groovee.in/product/fansarmy-haikyuu-karasuno-anime-t-shirt
19174487,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED ITACHI Oversized Tshirt,"2,399",S|M|L|XL|XXL,Boxy/Oversized fit t-shirts 100% Soft Combed Cotton 240 GSM FRENCH TERRY FABRIC Side seamed Single Jersey Fabric Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be3258cc8b354f60bf75eb/3924c4_868071c5dfbc4a8f8b222b70fa092faf-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be3258cc8b354f60bf75ea/3924c4_7073757ce28a4914890e25227768b290-mv2-1800x1800.png",https://www.groovee.in/product/outlined-itachi-oversized-tshirt
05659016,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Seal X Kakashi T-shirt Combo Pack of 3,"1,647",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Kakashi X Naruto Seal T-shirt Combo. The Best Naruto T-shirt Collection Available in India.   Wash Care:- Don’t Bleach & Wring • Dry in Shade.","https://www.groovee.in/s/637b22156d77cd009523f663/65be301f9a92d978bb6b164d/sealtshirt_1800x1800_1800x1800_d282b6db-9b87-44e6-8bcd-506b27aadec0-480x480.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be301e9a92d978bb6b1648/sealtshirt_1800x1800_1800x1800_35c3d09e-1fe9-4e48-a883-48822403eb16-480x480.jpg",https://www.groovee.in/product/fansarmy-seal-x-kakashi-t-shirt-combo-pack-of-3
93632866,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Itachi X Sharingan T-shirt Combo,"1,199",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Itachi and Kakashi T-shirt Combo. The Best Naruto Merchandise T-shirt Collection Available in India.   Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be301b215925d86510db15/itachitshirt-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be301a215925d86510dafc/kakashixakatsukicombo_9-1800x1800.jpg",https://www.groovee.in/product/fansarmy-itachi-x-sharingan-t-shirt-combo
66277267,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto Kurama Oversize Anime T-shirt,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Unleash the power and chakra of nine tail Kurama and become a powerful beast. Up your style and fandom game with Naruto Kurama oversize t-shirt. Shop and add some coolness and power to your wardrobe. Fans Army is the only place in India where you can buy these awesome anime oversized T-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30b90e01ffd864dd1d31/18_e6317dd2-10ee-4876-9ddf-b2df336ea7f8-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30b90e01ffd864dd1d37/21_c0516bf5-bc3e-4c7d-a5f5-0715ac7734cb-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-kurama-oversize-anime-t-shirt
23144846,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED BATMAN SWEATSHIRT,"1,399",S|M|L|XL|XXL,Unisex Regular Fit Sweatshirts 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be326f8713e74ef7367b34/3924c4_2c77e704ef36429aafe2b619e434cf41-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be326f8713e74ef7367b0b/3924c4_724d7bb1f9e240249ac64de85f76f58d-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-batman-sweatshirt
43359776,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Goku Power Mode Tank Top and T-shirt Combo,"1,049",S|M|L|XL|XXL,"Description:-
Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.
Unisex Fit: Perfect fit for both Men and Women.
Fabric:- This tank top is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 
Design Brief:-  We Know How Much You Love The DBZ.  And This Merchandise is Only For You. Get The Power Of Goku with our ""Goku Power Mode Tank Top and T-shirt"" The Best Dragon Ball Z Merchandise Collection India.
Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be30938a14cf7925372689/karasuno_12-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30948a14cf79253726a1/karasuno_11-1800x1800.jpg",https://www.groovee.in/product/fansarmy-goku-power-mode-tank-top-and-t-shirt-combo
76835438,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Gara Of The Sand Oversize T-shirt,949,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Introducing the Gara of the Sand Oversized T-Shirt in beige, the ultimate choice for anime streetwear enthusiasts and Gara fans. Crafted from high-quality 180 GSM bio-washed cotton, this t-shirt offers unparalleled comfort and durability. Featuring a jumbo Gara print on the back and a sleek Gara design on the chest, it showcases your love for the character in style. Embrace the oversized fit and elevate your wardrobe with this must-have piece of Gara fandom.","https://www.groovee.in/s/637b22156d77cd009523f663/65be31428a14cf79253740ea/66_423ae44f-3c53-4604-b8a4-fb1821b377bc-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31438a14cf7925374100/67_c19eccf7-d031-401b-8cb7-ad3ad2d07527-1800x1800.jpg",https://www.groovee.in/product/fansarmy-gara-of-the-sand-oversize-t-shirt
73677961,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Naruto X Sasuke T-shirt Combo,"1,298",S|M|L|XL|XXL,"Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.
Unisex Fit: Perfect fit for both Men and Women.
Fabric:- T-shirt is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 
Design Brief:- Get The Power of Sauske uchiha and its Susano  By Wearing This Sasuke X Susano Designed T-shirt. The Best Naruto Merchandise T-shirt Collection Available in India.
Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be31758a14cf7925374d93/sasuke_33a630b4-9011-4087-99a0-f1e64923bf59-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31758a14cf7925374d8f/kakashixakatsukicombo_20_b56b2c59-d9c2-4715-9369-9ebd622d57aa-1800x1800.jpg",https://www.groovee.in/product/fansarmy-naruto-x-sasuke-t-shirt-combo
14774778,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Ken Ryuguji T-shirt,649,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime T shirt Collection in India ""Ken Ryuguji T-shirt. Bring the Power of Ken Ryuguji with our Tokyo Revenger T-shirt Collection.""","https://www.groovee.in/s/637b22156d77cd009523f663/65be31758207f4d8c37e8e3d/tokyorevengertshirt-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31748207f4d8c37e8e2d/tokyorevengertshirt-1-1800x1800.jpg",https://www.groovee.in/product/fansarmy-ken-ryuguji-t-shirt
45131085,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Itachi T-shirt Combo,"1,199",S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Shop The Itachi T-shirt Combo. The Best Naruto Merchandise T-shirt Collection Available in India.   Wash Care:- Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be3179744be24f6745c3f0/nabu-fold-463961_l_1800x1800_1800x1800_3856776a-b44e-4837-acad-4739930e443f-480x480.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3179744be24f6745c3e3/navy-front-100410_l_1800x1800_1800x1800_cc4a29ed-f706-46ed-9f81-96393e029c2e-480x480.jpg",https://www.groovee.in/product/fansarmy-itachi-t-shirt-combo
80362769,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Gojo Satoru Oversized Anime T-shirt  - JJK0 Merch,999,S|M|L|XL,"Description
Style
Over Size Fit: Fits loose. 
Unisex Fit: Perfectly style for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Style Brief
Dressing down has never been easier thanks to our oversized T-Shirts. We've got you covered with everything from off-work vibes to casual and sporty-cool looks. To complement out the slouchy look, pair your oversized T-Shirt with slim jeans or cycling shorts and lace-up sneakers.
Design Brief
Show your support for the greatest and most powerful sorcerer - Gojo Satoru and Bring the power of Gojo and the art of his Jutsu with this awesome Oversized T-shirt. Fans Army is the only place in India where you can buy these awesome anime t-shirts","https://www.groovee.in/s/637b22156d77cd009523f663/65be30981cd316c544610731/2_3fd1dbe5-982d-495a-bde3-c4ecc440fe02-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be30971cd316c5446106fd/3_97746375-4d9c-459f-a9e0-7708ee8d4f7c-1800x1800.jpg",https://www.groovee.in/product/fansarmy-gojo-satoru-oversized-anime-t-shirt-jjk0-merch
95080439,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED LUFFY WANTED Oversized Tshirt,"1,438",S|M|L|XL|XXL,Boxy/Oversized fit t-shirts 100% Soft Combed Cotton 240 GSM FRENCH TERRY FABRIC Side seamed Single Jersey Fabric Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be3253cc8b354f60bf753d/3924c4_9835983122db4d85978f5b0b326b47da-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3254cc8b354f60bf754f/3924c4_49dd5f3d18094ab99667b288768cf175-mv2-1800x1800.png",https://www.groovee.in/product/outlined-luffy-wanted-oversized-tshirt
14887844,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED ITACHI SWEATSHIRT,"1,449",S|M|L|XL|XXL,Unisex Regular Fit Sweatshirts 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be32709a92d978bb6b932e/3924c4_981445b74942451d97d24f370e42bb49-mv2-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be326f9a92d978bb6b931d/3924c4_612416f875304177869eb2278cdcb216-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-itachi-sweatshirt
61701046,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED LUFFY HOODIE,"3,999",S|M|L|XL|XXL,Unisex Regular Fit Hoodie 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be326b215925d86511568a/3924c4_f8660a0e632141ae8b5e281b0b9e31d8-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be326b215925d86511566b/3924c4_6753827082b041a18ecba9fc6192f74b-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-luffy-hoodie
47868806,Groovee,T-Shirt Anime,Sold by: OUTLINED,OUTLINED Curse Level3 SweatShirt,"1,699",S|M|L|XL|XXL,Unisex Regular Fit Sweatshirts 100% Combed Cotton 300 GSM Bio washed heavyweight fabric Fleece fabric Side-seamed Made in India,"https://www.groovee.in/s/637b22156d77cd009523f663/65be327b36839e7924b7bbf9/3924c4_898cc486bc4345b18248e18f388cd4eb-mv2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be327c36839e7924b7bc09/3924c4_d0622cb100ad420cb5681ab7ca1475a0-mv2-1800x1800.jpg",https://www.groovee.in/product/outlined-curse-level3-sweatshirt
24022096,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY The 4th Hookage Anime T Shirt,649,S|M|L|XL|XXL,"Description
Style
Regular Fit: Fits just right - not too tight, not too loose. 
Unisex Fit: Perfect fit for both Men and Women.
Fabric
100% Cotton Single Jersey and bio-washed.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness Which Follows International Standards • Don’t Bleach & Wring • Dry in Shade
Design Brief
Best Anime T shirt Collection in India  ""4th Hookage Anime T-shirt. Bring the power of Hookage With Our Hookage Naruto Anime T-shirt.""  
Delivery & Return Policy
Pay online & get free shipping. Cash Collection Charges applicable. All products are applicable for return. Customers can return their order within 10 days of the order delivery check return and refund policy for more information.","https://www.groovee.in/s/637b22156d77cd009523f663/65be314736839e7924b76f0f/8_1febc61c-b8a4-46ff-8307-dad25f5c6081-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be314736839e7924b76f16/5_c8f4502b-033f-4077-99ee-4cc69fa4c10e-1800x1800.jpg",https://www.groovee.in/product/fansarmy-the-4th-hookage-anime-t-shirt
40861642,Groovee,T-Shirt Anime,Sold by: FANSARMY,FANSARMY Chainsaw Man Anime T-shirt,699,S|M|L|XL|XXL,"Description:-

Style:- Classic, Stylish, and Great regular fit guaranteed – every single time.

Unisex Fit: Perfect fit for both Men and Women.

Fabric:- T-shirt is made of premium quality 100% Pure Cotton with advanced. Bio-washed and Super Fine Combing method. No shrinkage and cotton shagginess after wash.
• Preshrunked • Super Combed Compact Yarn for soft feel • 60-degree Color Fastness 

Design Brief:- 
Introducing the Chainsaw Man Anime T-Shirt, made from premium 180 GSM bio-washed fabric for maximum comfort and durability. The shirt features a high-quality screen print of Chainsaw Man, one of the most popular anime characters of recent times.
The shirt is designed to appeal to both anime enthusiasts and fashion-forward individuals, with its sleek and stylish design. The high-quality screen print ensures that the design is crisp and clear, and will not fade or crack with wear.
Whether you're a fan of the Chainsaw Man anime series or simply looking for a stylish and comfortable t-shirt, this shirt is a must-have addition to your wardrobe. Order now and experience the comfort and style of the Chainsaw Man Anime T-Shirt.

Wash Care:- Follows International Standards • Don’t Bleach & Wring • Dry in Shade","https://www.groovee.in/s/637b22156d77cd009523f663/65be31171cd316c544611c32/chainsawman1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31181cd316c544611c37/chainsawman2-1800x1800.jpg",https://www.groovee.in/product/fansarmy-chainsaw-man-anime-t-shirt
