Product ID,Brand,Category,Solid By,Product Detail,Title,Price,Sizes,Description,Photo URLs,URL_Product
52734205,Groovee,Women,Sold by: BITTERLIME,N/A,Bitterlime Pure Cotton Flex Powder Blue Tunic - Blue,"1,999",S|M|L|XL|XXL,"Powder Blue-Coloured Solid Woven Regular Tunic,  Band Collar, Three fourt Sleeves, Front Placket  and Button Closure","https://www.groovee.in/s/637b22156d77cd009523f663/65be2be7b85405c54b2339d6/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2be7b85405c54b2339d5/3-1800x1800.jpg",https://www.groovee.in/product/bitterlime-pure-cotton-flex-powder-blue-tunic
56038120,Groovee,Women,Sold by: ENNOBLE,N/A,TIE DYE TEE FOR WOMEN IN PURE COTTON FABRIC WITH RELAXED FIT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2dfd9a92d978bb6ab362/img_3234-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2dfd9a92d978bb6ab35b/img_3231-1800x1800.jpg",https://www.groovee.in/product/tie-dye-tee-for-women-in-pure-cotton-fabric-with-relaxed-fit-13
48715120,Groovee,Women,Sold by: ENNOBLE,N/A,WOMEN TIE DYE PREMIUM COMBED COTTON SWEATSHIRT HOODIE - GREY,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2d4e0e01ffd864dc90c2/img_0899-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2d4e0e01ffd864dc90c1/img_0902-1800x1800.jpg",https://www.groovee.in/product/women-tie-dye-premium-combed-cotton-sweatshirt-hoodie-grey
46499179,Groovee,Women,Sold by: KhwaabDesign,N/A,SIZLING BLACK DRESS,"6,000",Out of stock,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be31cbfabaaa78b47a9ee6/img_0947-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be31ccfabaaa78b47a9eeb/img_0957-1800x1800.jpg",https://www.groovee.in/product/sizling-black-dress
79721633,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Powder Blue Solid Shirt Collar Dobby Tunic - Blue,"1,999",S|M|L|XL|XXL,"Georgette Powder Blue Textured Tunic with attached lining, Has a Shirt Collar, Three- Quarter Sleeves, Tie-up Detail And Button Closure.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2c5731c5e8c4e16c5b27/1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2c5731c5e8c4e16c5b2e/2-1800x1800.jpg",https://www.groovee.in/product/powder-blue-solid-shirt-collar-dobby-tunic
73467908,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e22b85405c54b237922/img_2561-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e22b85405c54b237923/img_2564-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-31
33983697,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2e2764a2114ef0583cf7/img_2907-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2e2764a2114ef0583cfa/img_2910-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-28
25765231,Groovee,Women,Sold by: ENNOBLE,N/A,WOMEN FORMAL TROUSER - PINK,"2,999",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2d7ccc8b354f60be4709/img_1026-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2d7bcc8b354f60be46f1/img_1023-1800x1800.jpg",https://www.groovee.in/product/women-formal-trouser-pink
00567891,Groovee,Women,N/A,N/A,Eesha Gupta Women Brown Fit & Flared Printed Kaftan Free Size,999,FREE SIZE,"Style:- Length: 39(inch) | Pattern: GEOMETRICAL | Occasion: Casual | Type: Fit & Flared | Sleeve Type: Short, kimono sleeves
| Color: BROWN","https://www.groovee.in/s/637b22156d77cd009523f663/65be2cbc8713e74ef7352705/3j1a2493-copy-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2cbc8713e74ef7352704/3j1a2478-copy-1800x1800.jpg",https://www.groovee.in/product/fit-andflared-printed-kaftan
80116844,Groovee,Women,Sold by: BITTERLIME,N/A,Bitterlime Pure Cotton Flex Grey Tunic - Grey,"1,999",S|M|L|XL|XXL,"Grey-Coloured Solid Woven Regular Tunic,  Band Collar, Three fourt Sleeves, Front Placket  and Button Closure","https://www.groovee.in/s/637b22156d77cd009523f663/65be2bebfabaaa78b479936a/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2beafabaaa78b4799344/3-1800x1800.jpg",https://www.groovee.in/product/bitterlime-pure-cotton-flex-grey-tunic
69296214,Groovee,Women,Sold by: ENNOBLE,N/A,Women oversized solid color blazers - Blue,"6,999",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2d3cb85405c54b235f8a/img_0224-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2d3bb85405c54b235f76/img_0219-1800x1800.jpg",https://www.groovee.in/product/women-oversized-solid-color-blazers-blue
69111485,Groovee,Women,Sold by: ENNOBLE,N/A,Women oversized solid color blazers - Orange,"6,999",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2debfabaaa78b479cc30/img_0102-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2debfabaaa78b479cc29/img_0104-1800x1800.jpg",https://www.groovee.in/product/women-oversized-solid-color-blazers-orange
94886211,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Navy Blue and Brown Printed Georgette Top - Navy Blue,"2,299",XS|S|M|L|XL|XXL,"Navy Blue And Brown Printed Top, Has a V Neck , Bishop Sleeves With Ruffle Detail On Neck And Attached Lyining","https://www.groovee.in/s/637b22156d77cd009523f663/65be2c931cd316c544607394/blmd22w68percent20percent285percent29-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2c931cd316c54460738f/blmd22w68percent20percent281percent29-1800x1800.jpg",https://www.groovee.in/product/navy-blue-and-brown-printed-georgette-top
99606862,Groovee,Women,Sold by: ENNOBLE,N/A,WOMEN TIE AND DYE PREMIUN COMBED COTTON COMFORT FIT JOGGERS - PINK,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f14cc8b354f60be94ec/img_0030-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f14cc8b354f60be94d8/img_0027-1800x1800.jpg",https://www.groovee.in/product/women-tie-and-dye-premiun-combed-cotton-comfort-fit-joggers-pink
44722243,Groovee,Women,Sold by: ENNOBLE,N/A,ENNOBLE 100% COMBED ORGANIC COTTON HAND TIE AND DYE ROUND NECK HALF SLEEVE T-SHIRT,"2,699",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2d2e95bf8ec4daf48866/img_0804-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2d2e95bf8ec4daf48863/img_0806-1800x1800.jpg",https://www.groovee.in/product/ennoble-100percent-combed-organic-cotton-hand-tie-and-dye-round-neck-half-sleeve-t-shirt-5
03098627,Groovee,Women,Sold by: BITTERLIME,N/A,BITTERLIME Women Casual Regular Sleeves Solid Top - Maroon,"1,999",XS|S|M|L|XL|XXL,"Violet- Coloured Solid Woven Regular Top, Tie-up Neck, Puff Sleeves And Apple Cut Detail","https://www.groovee.in/s/637b22156d77cd009523f663/65be2bb90e01ffd864dc63ac/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2bb90e01ffd864dc63b2/3-1800x1800.jpg",https://www.groovee.in/product/women-casual-regular-sleeves-solid-top-5
32415141,Groovee,Women,Sold by: BITTERLIME,N/A,Bitterlime Womens Churidar Legging Combo - White,"1,499",M|L|XL|XXL,"Pack of two solid high-rise bio-wash churidar-length leggings in white and baby pink, has an elasticated waistband and slip-on closure","https://www.groovee.in/s/637b22156d77cd009523f663/65be2c9f8a14cf79253689e2/bllegco12957percent20percent282percent29-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2c9f8a14cf79253689e3/bllegco12957percent20percent287percent29-1800x1800.jpg",https://www.groovee.in/product/bitterlime-womens-churidar-legging-combo-11
71931954,Groovee,Women,Sold by: SHAPES and DRAPES,N/A,SHAPES and DRAPES Sea Green Sequins Skirt,"2,500",2XL|XL|L|M|S|XS,This Sea Green Sequins Skirt is the perfect choice for a special occasion. It is made from a blend of Silk fabric and features dazzling sequins throughout. The beautiful Sea green color adds a touch of elegance to the skirt. Look fabulous and flaunt your style with this skirt.,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2a9be48113d8e4cdc708/1a7a5062-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2a9ae48113d8e4cdc6ff/1a7a5051-1800x1800.jpg",https://www.groovee.in/product/sea-green-sequins-skirt
81902432,Groovee,Women,Sold by: Gobelle,N/A,GOBELLE Yellow Floral Flowy Dress,"1,999",S|M|L|XL|XS,This Yellow Floral Flowy Dress is a perfect choice for any occasion. It is made of soft Polyster fabric and features a beautiful yellow color with a delicate floral pattern. It will give you a feminine and graceful look.,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2b64215925d86510238d/5-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2b64215925d865102387/1-1800x1800.jpg",https://www.groovee.in/product/gobelle-yellow-floral-flowy-dress
12552169,Groovee,Women,Sold by: ENNOBLE,N/A,WOMEN TIE AND DYE PREMIUN COMBED COTTON COMFORT FIT JOGGERS - PINK,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f0ffabaaa78b479febd/img_0082-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f10fabaaa78b479fecd/img_0086-1800x1800.jpg",https://www.groovee.in/product/women-tie-and-dye-premiun-combed-cotton-comfort-fit-joggers-pink-2
47372239,Groovee,Women,Sold by: URBAN SUNDARI,N/A,Rib Crop Top Red,"1,500",XS|S|M|L|XL|XXL|XXXL|XXXL,"Red solid rib crop top, pair with jeans and sneaker and get ready for comfy outgoing.","https://www.groovee.in/s/637b22156d77cd009523f663/65be307a95bf8ec4daf4fbe5/2-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be307a95bf8ec4daf4fbe7/4-1800x1800.jpg",https://www.groovee.in/product/rib-crop-top-red-2
